frame_id,time_stamp, ,normal, , ,start, , ,end, , ,direction, 
54868,352689048478,-0.91927,0.0518934,-0.390192,78.3485,189.923,35.4879,84.624,207.73,27.5019,-0.306132,-0.868629,0.389574
54868,352689048478,-0.91927,0.0518934,-0.390192,74.7065,119.316,33.2514,85.715,164.705,-11.1456,-0.170833,-0.704373,0.688967
54868,352689048478,-0.91927,0.0518934,-0.390192,85.715,164.705,-11.1456,86.2031,183.535,-43.7234,-0.0129708,-0.500366,0.865717
54868,352689048478,-0.91927,0.0518934,-0.390192,86.2031,183.535,-43.7234,78.5672,192.017,-61.5549,0.360676,-0.400638,0.84226
54868,352689048478,-0.91927,0.0518934,-0.390192,78.5672,192.017,-61.5549,69.4909,196.299,-72.6563,0.606486,-0.286182,0.741805
54868,352689048478,-0.91927,0.0518934,-0.390192,78.7983,112.206,26.2488,91.0794,148.921,-21.0343,-0.200966,-0.600788,0.773736
54868,352689048478,-0.91927,0.0518934,-0.390192,91.0794,148.921,-21.0343,85.8964,169.824,-57.3472,0.122764,-0.495123,0.860106
54868,352689048478,-0.91927,0.0518934,-0.390192,85.8964,169.824,-57.3472,72.5602,180.094,-75.7067,0.535427,-0.412301,0.737106
54868,352689048478,-0.91927,0.0518934,-0.390192,72.5602,180.094,-75.7067,59.8691,185.082,-84.925,0.77103,-0.303089,0.560045
54868,352689048478,-0.91927,0.0518934,-0.390192,80.2503,104.059,19.3709,92.6837,130.046,-27.3241,-0.226611,-0.473647,0.851062
54868,352689048478,-0.91927,0.0518934,-0.390192,92.6837,130.046,-27.3241,88.8844,151.497,-59.8352,0.0970813,-0.548129,0.830741
54868,352689048478,-0.91927,0.0518934,-0.390192,88.8844,151.497,-59.8352,75.8885,163.149,-76.6909,0.535595,-0.480179,0.69467
54868,352689048478,-0.91927,0.0518934,-0.390192,75.8885,163.149,-76.6909,63.0768,169.147,-84.9193,0.782852,-0.366531,0.502791
54868,352689048478,-0.91927,0.0518934,-0.390192,75.4593,94.7246,12.6386,89.8789,112.32,-32.7711,-0.283909,-0.346442,0.894077
54868,352689048478,-0.91927,0.0518934,-0.390192,89.8789,112.32,-32.7711,89.4323,131.069,-57.4187,0.0144176,-0.605364,0.795818
54868,352689048478,-0.91927,0.0518934,-0.390192,89.4323,131.069,-57.4187,81.553,141.326,-68.6532,0.459927,-0.598684,0.655778
54868,352689048478,-0.91927,0.0518934,-0.390192,81.553,141.326,-68.6532,70.6879,149.082,-75.7049,0.719645,-0.513772,0.467065
54869,352689057549,-0.784812,0.619488,0.0174682,-100.269,72.3489,30.5322,-100.269,72.3489,30.5322,0,0,0
54869,352689057549,-0.784812,0.619488,0.0174682,-100.269,72.3489,30.5322,-106.448,80.0127,-12.0682,0.141316,-0.175279,0.974324
54869,352689057549,-0.784812,0.619488,0.0174682,-106.448,80.0127,-12.0682,-109.531,90.5375,-39.8461,0.103242,-0.352417,0.930131
54869,352689057549,-0.784812,0.619488,0.0174682,-109.531,90.5375,-39.8461,-111.227,99.4922,-58.208,0.0827537,-0.436829,0.89573
54869,352689057549,-0.784812,0.619488,0.0174682,-79.8962,70.6135,26.9236,-70.2844,99.8178,-29.7089,-0.149158,-0.453202,0.87884
54869,352689057549,-0.784812,0.619488,0.0174682,-70.2844,99.8178,-29.7089,-66.1803,125.203,-57.1828,-0.109063,-0.674594,0.730088
54869,352689057549,-0.784812,0.619488,0.0174682,-66.1803,125.203,-57.1828,-66.6706,140.768,-71.5261,0.023161,-0.73516,0.677498
54869,352689057549,-0.784812,0.619488,0.0174682,-66.6706,140.768,-71.5261,-68.5034,152.279,-80.9117,0.122467,-0.769204,0.627158
54869,352689057549,-0.784812,0.619488,0.0174682,-72.6435,77.4277,31.0814,-59.0131,110.722,-18.3166,-0.223047,-0.544822,0.808343
54869,352689057549,-0.784812,0.619488,0.0174682,-59.0131,110.722,-18.3166,-56.976,133.844,-53.5821,-0.0482509,-0.547673,0.8353
54869,352689057549,-0.784812,0.619488,0.0174682,-56.976,133.844,-53.5821,-59.156,148.668,-73.4792,0.087527,-0.595148,0.798835
54869,352689057549,-0.784812,0.619488,0.0174682,-59.156,148.668,-73.4792,-62.2755,158.914,-85.9778,0.189516,-0.622493,0.759333
54869,352689057549,-0.784812,0.619488,0.0174682,-67.6452,85.0955,36.7397,-51.3619,119.965,-2.36685,-0.296778,-0.635533,0.712756
54869,352689057549,-0.784812,0.619488,0.0174682,-51.3619,119.965,-2.36685,-69.1954,147.763,-23.3617,0.45569,-0.710314,0.536471
54869,352689057549,-0.784812,0.619488,0.0174682,-69.1954,147.763,-23.3617,-91.4846,157.352,-23.377,0.918599,-0.395189,0.000631765
54869,352689057549,-0.784812,0.619488,0.0174682,-91.4846,157.352,-23.377,-107.068,159.953,-19.1093,0.952233,-0.158898,-0.260776
54869,352689057549,-0.784812,0.619488,0.0174682,-68.256,94.665,44.7056,-48.3372,129.457,13.5234,-0.392183,-0.685026,0.613948
54869,352689057549,-0.784812,0.619488,0.0174682,-48.3372,129.457,13.5234,-69.7968,147.827,0.824917,0.692887,-0.593128,0.410009
54869,352689057549,-0.784812,0.619488,0.0174682,-69.7968,147.827,0.824917,-85.4838,143.513,6.19151,0.91567,0.251831,-0.313256
54869,352689057549,-0.784812,0.619488,0.0174682,-85.4838,143.513,6.19151,-94.3869,134.633,14.5475,0.589699,0.588169,-0.553454
54869,352689057549,-0.915751,0.0432991,-0.399406,54.6965,121.696,37.02,54.6965,121.696,37.02,0,0,0
54869,352689057549,-0.915751,0.0432991,-0.399406,54.6965,121.696,37.02,68.4153,163.165,38.9699,-0.313766,-0.948452,-0.0445964
54869,352689057549,-0.915751,0.0432991,-0.399406,68.4153,163.165,38.9699,77.8445,191.343,35.9723,-0.315732,-0.943525,0.100372
54869,352689057549,-0.915751,0.0432991,-0.399406,77.8445,191.343,35.9723,84.0107,209.346,28.3514,-0.300801,-0.878242,0.371766
54869,352689057549,-0.915751,0.0432991,-0.399406,75.0631,120.736,33.1006,85.9404,166.642,-10.7952,-0.168797,-0.712383,0.681189
54869,352689057549,-0.915751,0.0432991,-0.399406,85.9404,166.642,-10.7952,86.3105,185.686,-43.2493,-0.00983422,-0.506084,0.862428
54869,352689057549,-0.915751,0.0432991,-0.399406,86.3105,185.686,-43.2493,78.6066,194.149,-61.0603,0.363889,-0.399756,0.841296
54869,352689057549,-0.915751,0.0432991,-0.399406,78.6066,194.149,-61.0603,69.4974,198.345,-72.1682,0.608682,-0.280347,0.742234
54869,352689057549,-0.915751,0.0432991,-0.399406,79.3201,113.74,26.082,91.6132,151.013,-20.7591,-0.201162,-0.609924,0.766503
54869,352689057549,-0.915751,0.0432991,-0.399406,91.6132,151.013,-20.7591,86.2121,171.98,-57.0035,0.127929,-0.496626,0.858485
54869,352689057549,-0.915751,0.0432991,-0.399406,86.2121,171.98,-57.0035,72.7226,182.09,-75.3392,0.541584,-0.405923,0.736148
54869,352689057549,-0.915751,0.0432991,-0.399406,72.7226,182.09,-75.3392,59.9502,186.89,-84.5457,0.775962,-0.291604,0.55933
54869,352689057549,-0.915751,0.0432991,-0.399406,80.95,105.671,19.1516,93.5292,132.215,-27.1899,-0.229269,-0.483791,0.844619
54869,352689057549,-0.915751,0.0432991,-0.399406,93.5292,132.215,-27.1899,89.421,153.759,-59.602,0.104974,-0.550498,0.82821
54869,352689057549,-0.915751,0.0432991,-0.399406,89.421,153.759,-59.602,76.1135,165.217,-76.3467,0.548441,-0.472208,0.690096
54869,352689057549,-0.915751,0.0432991,-0.399406,76.1135,165.217,-76.3467,63.1058,170.955,-84.4519,0.794829,-0.350653,0.495266
54869,352689057549,-0.915751,0.0432991,-0.399406,76.3516,96.3334,12.2911,91.0129,114.501,-32.8149,-0.288668,-0.357712,0.888095
54869,352689057549,-0.915751,0.0432991,-0.399406,91.0129,114.501,-32.8149,90.3056,133.225,-57.4756,0.0228379,-0.604547,0.796242
54869,352689057549,-0.915751,0.0432991,-0.399406,90.3056,133.225,-57.4756,82.2377,143.343,-68.7022,0.470935,-0.590575,0.655318
54869,352689057549,-0.915751,0.0432991,-0.399406,82.2377,143.343,-68.7022,71.2203,150.904,-75.73,0.729734,-0.500811,0.465486
54870,352689066574,-0.793646,0.607708,0.0285796,-99.9661,71.9435,29.6423,-99.9661,71.9435,29.6423,0,0,0
54870,352689066574,-0.793646,0.607708,0.0285796,-99.9661,71.9435,29.6423,-106.259,80.2881,-12.8133,0.143915,-0.190851,0.971012
54870,352689066574,-0.793646,0.607708,0.0285796,-106.259,80.2881,-12.8133,-109.496,91.269,-40.3965,0.108391,-0.367689,0.92361
54870,352689066574,-0.793646,0.607708,0.0285796,-109.496,91.269,-40.3965,-111.322,100.53,-58.5934,0.0891168,-0.451748,0.887683
54870,352689066574,-0.793646,0.607708,0.0285796,-79.5709,70.5672,26.0059,-70.3867,100.929,-30.0862,-0.142524,-0.471165,0.870454
54870,352689066574,-0.793646,0.607708,0.0285796,-70.3867,100.929,-30.0862,-66.638,126.674,-57.2752,-0.099615,-0.684139,0.722516
54870,352689066574,-0.793646,0.607708,0.0285796,-66.638,126.674,-57.2752,-67.3335,142.388,-71.446,0.0328478,-0.74222,0.66935
54870,352689066574,-0.793646,0.607708,0.0285796,-67.3335,142.388,-71.446,-69.3139,153.977,-80.705,0.132336,-0.774406,0.618695
54870,352689066574,-0.793646,0.607708,0.0285796,-72.4166,77.4087,30.2877,-59.2722,111.786,-18.4963,-0.215094,-0.562546,0.798296
54870,352689066574,-0.793646,0.607708,0.0285796,-59.2722,111.786,-18.4963,-57.6272,135.505,-53.384,-0.0389629,-0.561805,0.826351
54870,352689066574,-0.793646,0.607708,0.0285796,-57.6272,135.505,-53.384,-60.0429,150.612,-73.039,0.0969849,-0.606541,0.789114
54870,352689066574,-0.793646,0.607708,0.0285796,-60.0429,150.612,-73.039,-63.3177,161.01,-85.3717,0.198957,-0.631692,0.749254
54870,352689066574,-0.793646,0.607708,0.0285796,-67.5285,85.0437,36.0849,-51.7532,120.848,-2.3804,-0.287521,-0.652561,0.701068
54870,352689066574,-0.793646,0.607708,0.0285796,-51.7532,120.848,-2.3804,-70.7122,148.688,-22.3059,0.484451,-0.71139,0.509148
54870,352689066574,-0.793646,0.607708,0.0285796,-70.7122,148.688,-22.3059,-93.4131,157.195,-21.2776,0.935565,-0.350602,-0.0423827
54870,352689066574,-0.793646,0.607708,0.0285796,-93.4131,157.195,-21.2776,-108.933,158.78,-16.3331,0.948337,-0.0968333,-0.302127
54870,352689066574,-0.793646,0.607708,0.0285796,-68.2762,94.4574,44.2229,-48.8637,130.092,13.6799,-0.382214,-0.701621,0.601365
54870,352689066574,-0.793646,0.607708,0.0285796,-48.8637,130.092,13.6799,-70.5812,148.384,1.31123,0.701215,-0.590603,0.399358
54870,352689066574,-0.793646,0.607708,0.0285796,-70.5812,148.384,1.31123,-86.207,143.752,6.59053,0.9121,0.27039,-0.30816
54870,352689066574,-0.793646,0.607708,0.0285796,-86.207,143.752,6.59053,-94.9615,134.581,14.7881,0.57985,0.607427,-0.542961
54870,352689066574,-0.90921,0.0309461,-0.415186,55.0238,122.763,37.8366,55.0238,122.763,37.8366,0,0,0
54870,352689066574,-0.90921,0.0309461,-0.415186,55.0238,122.763,37.8366,68.2557,164.39,39.789,-0.30263,-0.952061,-0.0446527
54870,352689066574,-0.90921,0.0309461,-0.415186,68.2557,164.39,39.789,77.4249,192.662,36.8683,-0.307026,-0.946663,0.0977964
54870,352689066574,-0.90921,0.0309461,-0.415186,77.4249,192.662,36.8683,83.5342,210.761,29.4308,-0.298025,-0.882918,0.362817
54870,352689066574,-0.90921,0.0309461,-0.415186,75.4673,122.111,34.2701,86.4319,168.283,-9.32335,-0.170153,-0.716519,0.676497
54870,352689066574,-0.90921,0.0309461,-0.415186,86.4319,168.283,-9.32335,86.9044,187.365,-41.7543,-0.0125552,-0.507067,0.861815
54870,352689066574,-0.90921,0.0309461,-0.415186,86.9044,187.365,-41.7543,79.251,195.697,-59.6487,0.361502,-0.393575,0.84523
54870,352689066574,-0.90921,0.0309461,-0.415186,79.251,195.697,-59.6487,70.1818,199.726,-70.8505,0.606016,-0.269208,0.748513
54870,352689066574,-0.90921,0.0309461,-0.415186,79.9476,115.196,27.3105,92.5053,152.764,-19.2231,-0.205493,-0.614764,0.761471
54870,352689066574,-0.90921,0.0309461,-0.415186,92.5053,152.764,-19.2231,87.1824,173.617,-55.5449,0.126077,-0.493918,0.860319
54870,352689066574,-0.90921,0.0309461,-0.415186,87.1824,173.617,-55.5449,73.6873,183.465,-74.0189,0.541808,-0.395375,0.741703
54870,352689066574,-0.90921,0.0309461,-0.415186,73.6873,183.465,-74.0189,60.9061,188.014,-83.3399,0.776498,-0.27636,0.566282
54870,352689066574,-0.90921,0.0309461,-0.415186,81.8156,107.17,20.3909,94.8078,134.013,-25.663,-0.236797,-0.489256,0.839378
54870,352689066574,-0.90921,0.0309461,-0.415186,94.8078,134.013,-25.663,90.5319,155.437,-58.1329,0.109262,-0.547433,0.829686
54870,352689066574,-0.90921,0.0309461,-0.415186,90.5319,155.437,-58.1329,77.0694,166.588,-74.9607,0.554824,-0.459565,0.69352
54870,352689066574,-0.90921,0.0309461,-0.415186,77.0694,166.588,-74.9607,63.9748,172.03,-83.1305,0.800138,-0.332515,0.499213
54870,352689066574,-0.90921,0.0309461,-0.415186,77.4744,97.7833,13.4298,92.6494,116.279,-31.3719,-0.298783,-0.364169,0.882105
54870,352689066574,-0.90921,0.0309461,-0.415186,92.6494,116.279,-31.3719,91.3228,134.212,-56.5884,0.0428334,-0.579017,0.81419
54870,352689066574,-0.90921,0.0309461,-0.415186,91.3228,134.212,-56.5884,82.9528,143.824,-68.0361,0.48857,-0.561058,0.668216
54870,352689066574,-0.90921,0.0309461,-0.415186,82.9528,143.824,-68.0361,71.7521,150.972,-75.2052,0.741878,-0.473431,0.474847
54871,352689075586,-0.802932,0.595479,0.0265447,-100.154,72.1538,27.9598,-100.154,72.1538,27.9598,0,0,0
54871,352689075586,-0.802932,0.595479,0.0265447,-100.154,72.1538,27.9598,-106.078,80.9197,-14.4639,0.135499,-0.200487,0.970281
54871,352689075586,-0.802932,0.595479,0.0265447,-106.078,80.9197,-14.4639,-109.16,92.1859,-41.9497,0.103177,-0.377244,0.920348
54871,352689075586,-0.802932,0.595479,0.0265447,-109.16,92.1859,-41.9497,-110.914,101.639,-60.0546,0.0855819,-0.461134,0.883194
54871,352689075586,-0.802932,0.595479,0.0265447,-79.6998,71.1245,24.5469,-70.3229,102.3,-31.0649,-0.145514,-0.48379,0.863003
54871,352689075586,-0.802932,0.595479,0.0265447,-70.3229,102.3,-31.0649,-66.5946,128.203,-58.1059,-0.0990751,-0.68835,0.718581
54871,352689075586,-0.802932,0.595479,0.0265447,-66.5946,128.203,-58.1059,-67.3116,143.959,-72.2281,0.033868,-0.744238,0.667055
54871,352689075586,-0.802932,0.595479,0.0265447,-67.3116,143.959,-72.2281,-69.3154,155.557,-81.4722,0.133895,-0.77493,0.617701
54871,352689075586,-0.802932,0.595479,0.0265447,-72.6988,78.0186,28.9943,-59.507,113.178,-19.2159,-0.215868,-0.575351,0.788906
54871,352689075586,-0.802932,0.595479,0.0265447,-59.507,113.178,-19.2159,-57.8573,137.288,-53.8342,-0.039075,-0.571069,0.819972
54871,352689075586,-0.802932,0.595479,0.0265447,-57.8573,137.288,-53.8342,-60.2869,152.563,-73.358,0.0975461,-0.613244,0.783847
54871,352689075586,-0.802932,0.595479,0.0265447,-60.2869,152.563,-73.358,-63.5792,163.038,-85.6203,0.200018,-0.636398,0.744977
54871,352689075586,-0.802932,0.595479,0.0265447,-67.9929,85.6542,34.9397,-52.3115,122.154,-2.90513,-0.28581,-0.66524,0.68976
54871,352689075586,-0.802932,0.595479,0.0265447,-52.3115,122.154,-2.90513,-71.7895,149.9,-22.4579,0.497713,-0.708985,0.499622
54871,352689075586,-0.802932,0.595479,0.0265447,-71.7895,149.9,-22.4579,-94.7353,157.689,-21.1981,0.945658,-0.320992,-0.0519186
54871,352689075586,-0.802932,0.595479,0.0265447,-94.7353,157.689,-21.1981,-110.268,158.646,-16.1348,0.949134,-0.0584985,-0.30939
54871,352689075586,-0.802932,0.595479,0.0265447,-68.9755,94.956,43.1808,-49.7466,131.244,13.2978,-0.378599,-0.714481,0.58837
54871,352689075586,-0.802932,0.595479,0.0265447,-49.7466,131.244,13.2978,-71.5858,149.366,0.893439,0.705141,-0.585123,0.40051
54871,352689075586,-0.802932,0.595479,0.0265447,-71.5858,149.366,0.893439,-87.2034,144.443,5.92743,0.911625,0.287397,-0.293842
54871,352689075586,-0.802932,0.595479,0.0265447,-87.2034,144.443,5.92743,-95.8958,135.031,13.916,0.575741,0.623343,-0.529118
54871,352689075586,-0.901216,0.0239761,-0.432706,55.0376,123.058,38.316,55.0376,123.058,38.316,0,0,0
54871,352689075586,-0.901216,0.0239761,-0.432706,55.0376,123.058,38.316,68.0806,164.735,40.4599,-0.29831,-0.953209,-0.0490339
54871,352689075586,-0.901216,0.0239761,-0.432706,68.0806,164.735,40.4599,77.2017,193.046,37.7741,-0.305415,-0.947963,0.089932
54871,352689075586,-0.901216,0.0239761,-0.432706,77.2017,193.046,37.7741,83.4044,211.244,30.6621,-0.302581,-0.887738,0.346939
54871,352689075586,-0.901216,0.0239761,-0.432706,75.5541,122.718,35.1474,86.7528,169.553,-7.67284,-0.173785,-0.726803,0.664497
54871,352689075586,-0.901216,0.0239761,-0.432706,86.7528,169.553,-7.67284,87.4296,188.983,-39.8925,-0.0179838,-0.516332,0.8562
54871,352689075586,-0.901216,0.0239761,-0.432706,87.4296,188.983,-39.8925,79.8681,197.36,-57.805,0.357161,-0.395693,0.846087
54871,352689075586,-0.901216,0.0239761,-0.432706,79.8681,197.36,-57.805,70.8583,201.332,-69.0749,0.602044,-0.265384,0.75307
54871,352689075586,-0.901216,0.0239761,-0.432706,80.2625,115.947,28.1967,93.2268,154.236,-17.6328,-0.212147,-0.626553,0.74995
54871,352689075586,-0.901216,0.0239761,-0.432706,93.2268,154.236,-17.6328,88.1704,175.358,-53.837,0.119765,-0.500293,0.857533
54871,352689075586,-0.901216,0.0239761,-0.432706,88.1704,175.358,-53.837,74.7767,185.163,-72.4072,0.537737,-0.393669,0.745563
54871,352689075586,-0.901216,0.0239761,-0.432706,74.7767,185.163,-72.4072,62.0429,189.586,-81.8526,0.773621,-0.268733,0.57384
54871,352689075586,-0.901216,0.0239761,-0.432706,82.3734,108.03,21.2212,95.9064,135.596,-24.2467,-0.246654,-0.502417,0.828697
54871,352689075586,-0.901216,0.0239761,-0.432706,95.9064,135.596,-24.2467,91.4028,157.168,-56.5876,0.11508,-0.55121,0.826392
54871,352689075586,-0.901216,0.0239761,-0.432706,91.4028,157.168,-56.5876,77.7685,168.142,-73.3933,0.561907,-0.452278,0.692607
54871,352689075586,-0.901216,0.0239761,-0.432706,77.7685,168.142,-73.3933,64.5905,173.352,-81.5801,0.805232,-0.31835,0.500256
54871,352689075586,-0.901216,0.0239761,-0.432706,78.2959,98.672,14.0653,94.0984,117.905,-30.206,-0.311137,-0.378682,0.871662
54871,352689075586,-0.901216,0.0239761,-0.432706,94.0984,117.905,-30.206,92.4182,135.094,-55.9144,0.0542514,-0.555008,0.830074
54871,352689075586,-0.901216,0.0239761,-0.432706,92.4182,135.094,-55.9144,83.7456,144.249,-67.5106,0.506229,-0.534375,0.676886
54871,352689075586,-0.901216,0.0239761,-0.432706,83.7456,144.249,-67.5106,72.2972,150.989,-74.6836,0.758281,-0.446416,0.475103
54872,352689084798,-0.809627,0.586392,0.0254503,-100.52,72.5901,26.8,-100.52,72.5901,26.8,0,0,0
54872,352689084798,-0.809627,0.586392,0.0254503,-100.52,72.5901,26.8,-106.263,81.5925,-15.5991,0.131356,-0.205895,0.969718
54872,352689084798,-0.809627,0.586392,0.0254503,-106.263,81.5925,-15.5991,-109.289,93.0198,-43.0245,0.101319,-0.382638,0.918326
54872,352689084798,-0.809627,0.586392,0.0254503,-109.289,93.0198,-43.0245,-111.03,102.582,-61.0734,0.0848963,-0.466448,0.880465
54872,352689084798,-0.809627,0.586392,0.0254503,-80.0339,71.8107,23.5152,-70.6396,103.484,-31.8116,-0.145784,-0.491518,0.858579
54872,352689084798,-0.809627,0.586392,0.0254503,-70.6396,103.484,-31.8116,-67.0355,129.494,-58.7664,-0.095774,-0.691196,0.716293
54872,352689084798,-0.809627,0.586392,0.0254503,-67.0355,129.494,-58.7664,-67.8444,145.28,-72.851,0.0382072,-0.74562,0.665276
54872,352689084798,-0.809627,0.586392,0.0254503,-67.8444,145.28,-72.851,-69.9251,156.881,-82.0736,0.139035,-0.775171,0.616262
54872,352689084798,-0.809627,0.586392,0.0254503,-73.1388,78.7495,28.0574,-60.0223,114.396,-19.8147,-0.214636,-0.583317,0.783373
54872,352689084798,-0.809627,0.586392,0.0254503,-60.0223,114.396,-19.8147,-58.4621,138.716,-54.2897,-0.0369556,-0.576052,0.816577
54872,352689084798,-0.809627,0.586392,0.0254503,-58.4621,138.716,-54.2897,-60.9557,154.07,-73.7434,0.100116,-0.616412,0.781034
54872,352689084798,-0.809627,0.586392,0.0254503,-60.9557,154.07,-73.7434,-64.2952,164.574,-85.968,0.202886,-0.638164,0.742687
54872,352689084798,-0.809627,0.586392,0.0254503,-68.5566,86.3938,34.0876,-53.0332,123.333,-3.39369,-0.28293,-0.67326,0.683133
54872,352689084798,-0.809627,0.586392,0.0254503,-53.0332,123.333,-3.39369,-72.8629,150.971,-22.7451,0.506698,-0.706221,0.494477
54872,352689084798,-0.809627,0.586392,0.0254503,-72.8629,150.971,-22.7451,-95.9527,158.303,-21.3794,0.951595,-0.302156,-0.0562852
54872,352689084798,-0.809627,0.586392,0.0254503,-95.9527,158.303,-21.3794,-111.489,158.877,-16.2686,0.949337,-0.0350976,-0.312295
54872,352689084798,-0.809627,0.586392,0.0254503,-69.6958,95.6251,42.3876,-50.6749,132.336,12.8897,-0.374505,-0.722795,0.580787
54872,352689084798,-0.809627,0.586392,0.0254503,-50.6749,132.336,12.8897,-72.6268,150.309,0.468192,0.70878,-0.580326,0.401064
54872,352689084798,-0.809627,0.586392,0.0254503,-72.6268,150.309,0.468192,-88.2243,145.181,5.3588,0.910452,0.299303,-0.285472
54872,352689084798,-0.809627,0.586392,0.0254503,-88.2243,145.181,5.3588,-96.8468,135.607,13.2278,0.571108,0.634183,-0.521199
54872,352689084798,-0.89949,0.026418,-0.436142,55.4199,123.189,38.4663,55.4199,123.189,38.4663,0,0,0
54872,352689084798,-0.89949,0.026418,-0.436142,55.4199,123.189,38.4663,68.7663,164.805,39.7793,-0.305247,-0.9518,-0.0300292
54872,352689084798,-0.89949,0.026418,-0.436142,68.7663,164.805,39.7793,78.0865,192.994,36.5571,-0.312083,-0.943908,0.107895
54872,352689084798,-0.89949,0.026418,-0.436142,78.0865,192.994,36.5571,84.4201,211.075,29.2634,-0.308967,-0.882012,0.3558
54872,352689084798,-0.89949,0.026418,-0.436142,75.9485,122.848,35.377,87.3466,169.857,-7.19998,-0.176878,-0.729492,0.660724
54872,352689084798,-0.89949,0.026418,-0.436142,87.3466,169.857,-7.19998,87.8138,189.295,-39.4184,-0.0124176,-0.51655,0.856167
54872,352689084798,-0.89949,0.026418,-0.436142,87.8138,189.295,-39.4184,80.0501,197.605,-57.2756,0.366717,-0.392515,0.843475
54872,352689084798,-0.89949,0.026418,-0.436142,80.0501,197.605,-57.2756,70.8918,201.488,-68.4563,0.611963,-0.259488,0.747106
54872,352689084798,-0.89949,0.026418,-0.436142,80.6797,116.104,28.4163,93.8496,154.578,-17.1992,-0.21551,-0.62958,0.746448
54872,352689084798,-0.89949,0.026418,-0.436142,93.8496,154.578,-17.1992,88.7794,175.75,-53.3723,0.120093,-0.501477,0.856796
54872,352689084798,-0.89949,0.026418,-0.436142,88.7794,175.75,-53.3723,75.3309,185.551,-71.905,0.539934,-0.393508,0.744058
54872,352689084798,-0.89949,0.026418,-0.436142,75.3309,185.551,-71.905,62.5586,189.951,-81.3091,0.77596,-0.267332,0.571331
54872,352689084798,-0.89949,0.026418,-0.436142,82.8128,108.215,21.4157,96.5429,135.964,-23.8814,-0.250245,-0.505755,0.825585
54872,352689084798,-0.89949,0.026418,-0.436142,96.5429,135.964,-23.8814,91.5815,157.528,-56.1607,0.126777,-0.551003,0.824817
54872,352689084798,-0.89949,0.026418,-0.436142,91.5815,157.528,-56.1607,77.7193,168.419,-72.8335,0.571299,-0.448851,0.687132
54872,352689084798,-0.89949,0.026418,-0.436142,77.7193,168.419,-72.8335,64.4522,173.558,-80.9203,0.810678,-0.314049,0.49414
54872,352689084798,-0.89949,0.026418,-0.436142,78.7574,98.8902,14.2042,94.7467,118.3,-29.9227,-0.314815,-0.382159,0.868819
54872,352689084798,-0.89949,0.026418,-0.436142,94.7467,118.3,-29.9227,92.7376,135.181,-55.8109,0.064867,-0.545069,0.835878
54872,352689084798,-0.89949,0.026418,-0.436142,92.7376,135.181,-55.8109,83.8501,144.17,-67.3739,0.51878,-0.524704,0.674947
54872,352689084798,-0.89949,0.026418,-0.436142,83.8501,144.17,-67.3739,72.2495,150.775,-74.4276,0.768363,-0.437421,0.467206
54873,352689093606,-0.813411,0.580679,0.0342745,-100.635,73.1966,26.0694,-100.635,73.1966,26.0694,0,0,0
54873,352689093606,-0.813411,0.580679,0.0342745,-100.635,73.1966,26.0694,-106.692,82.4476,-16.2323,0.138534,-0.211581,0.967493
54873,352689093606,-0.813411,0.580679,0.0342745,-106.692,82.4476,-16.2323,-109.959,94.0401,-43.5605,0.109387,-0.388171,0.915073
54873,352689093606,-0.813411,0.580679,0.0342745,-109.959,94.0401,-43.5605,-111.872,103.712,-61.5331,0.0933064,-0.47183,0.876738
54873,352689093606,-0.813411,0.580679,0.0342745,-80.1642,72.579,22.6578,-71.3158,104.692,-32.5056,-0.137313,-0.498335,0.856042
54873,352689093606,-0.813411,0.580679,0.0342745,-71.3158,104.692,-32.5056,-68.1382,130.868,-59.3534,-0.0844405,-0.695601,0.713449
54873,352689093606,-0.813411,0.580679,0.0342745,-68.1382,130.868,-59.3534,-69.1992,146.722,-73.3435,0.0501167,-0.748873,0.660816
54873,352689093606,-0.813411,0.580679,0.0342745,-69.1992,146.722,-73.3435,-71.4613,158.356,-82.481,0.151155,-0.777395,0.610581
54873,352689093606,-0.813411,0.580679,0.0342745,-73.2891,79.5336,27.2064,-60.701,115.594,-20.4974,-0.205991,-0.590086,0.780619
54873,352689093606,-0.813411,0.580679,0.0342745,-60.701,115.594,-20.4974,-59.5369,140.103,-54.8545,-0.0275719,-0.580512,0.813785
54873,352689093606,-0.813411,0.580679,0.0342745,-59.5369,140.103,-54.8545,-62.2589,155.537,-74.2129,0.109281,-0.619683,0.777207
54873,352689093606,-0.813411,0.580679,0.0342745,-62.2589,155.537,-74.2129,-65.7445,166.08,-86.3632,0.211767,-0.640518,0.738167
54873,352689093606,-0.813411,0.580679,0.0342745,-68.7228,87.1676,33.2615,-53.6743,124.466,-4.05736,-0.274274,-0.679808,0.680173
54873,352689093606,-0.813411,0.580679,0.0342745,-53.6743,124.466,-4.05736,-73.9098,152.079,-23.0204,0.517068,-0.705583,0.484554
54873,352689093606,-0.813411,0.580679,0.0342745,-73.9098,152.079,-23.0204,-97.0682,159.126,-21.3465,0.954419,-0.290388,-0.0689852
54873,352689093606,-0.813411,0.580679,0.0342745,-97.0682,159.126,-21.3465,-112.551,159.453,-16.0548,0.946069,-0.0200182,-0.323347
54873,352689093606,-0.813411,0.580679,0.0342745,-69.8747,96.3342,41.6312,-51.2796,133.373,12.273,-0.366121,-0.729267,0.578035
